YearStart,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Class,Topic,Question,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation
2019,US,United States,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5395.0,5395.0,,,5381.7,5408.2,Gender,Male,C1,T1,MD101,Crude,BOC02,GEN01,59,
2019,AL,Alabama,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.3,4.3,,,1.8,10.3,Race,Other,C1,T1,MD103,Crude,BOC04,RAC07,1,POINT (-86.63186076 32.84057112)
2019,OK,Oklahoma,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",3358.2,3358.2,,,3284.8,3433.2,Gender,Female,C1,T2,MD201,Crude,BOC02,GEN02,40,POINT (-97.52107021 35.47203136)
2019,NM,New Mexico,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.8,5.8,,,5.1,6.6,Age,75+,C1,T1,MD103,Crude,BOC03,AGE08,35,POINT (-106.240581 34.52088095)
2019,IN,Indiana,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2809.0,2809.0,,,2256.2,3497.2,Race,Non-Hispanic Asian,C1,T2,MD201,Crude,BOC04,RAC03,18,POINT (-86.14996019 39.76691045)
2019,TX,Texas,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.3,6.3,,,4.8,8.4,Race,Non-Hispanic Asian,C1,T2,MD203,Crude,BOC04,RAC03,48,POINT (-99.42677021 31.82724041)
2019,SD,South Dakota,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4729.3,4729.3,,,4127.0,5419.5,Race,Other,C1,T2,MD201,Crude,BOC04,RAC07,46,POINT (-100.3735306 44.35313005)
2019,IL,Illinois,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.2,4.2,,,4.0,4.4,Race,Non-Hispanic White,C1,T1,MD103,Crude,BOC04,RAC01,17,POINT (-88.99771018 40.48501028)
2019,PA,Pennsylvania,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5675.6,5675.6,,,5607.8,5744.2,Age,75+,C1,T2,MD201,Crude,BOC03,AGE08,42,POINT (-77.86070029 40.79373015)
2019,GA,Georgia,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.4,4.4,,,4.1,4.7,Age,75+,C1,T1,MD103,Crude,BOC03,AGE08,13,POINT (-83.62758035 32.83968109)
2019,ID,Idaho,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",3410.8,3410.8,,,2777.3,4188.8,Race,Other,C1,T1,MD101,Crude,BOC04,RAC07,16,POINT (-114.36373 43.68263001)
2019,FL,Florida,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),3.4,3.4,,,3.2,3.6,Gender,Male,C1,T2,MD203,Crude,BOC02,GEN01,12,POINT (-81.92896054 28.93204038)
2019,NY,New York,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.2,4.2,,,3.2,5.4,Race,Unknown,C1,T1,MD103,Crude,BOC04,RAC08,36,POINT (-75.54397043 42.82700103)
2019,CA,California,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4456.3,4456.3,,,4415.9,4497.0,Gender,Male,C1,T1,MD101,Crude,BOC02,GEN01,6,POINT (-120.9999995 37.63864012)
2019,UT,Utah,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",3853.7,3853.7,,,2985.8,4973.9,Race,Non-Hispanic Asian,C1,T1,MD101,Crude,BOC04,RAC03,49,POINT (-111.5871306 39.36070017)
2019,WV,West Virginia,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.5,4.5,,,2.3,8.6,Race,Non-Hispanic Black,C1,T2,MD203,Crude,BOC04,RAC02,54,POINT (-80.71264013 38.6655102)
2019,MN,Minnesota,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5583.0,5583.0,,,5001.0,6232.6,Race,Non-Hispanic Black,C1,T1,MD101,Crude,BOC04,RAC02,27,POINT (-94.7942005 46.35564874)
2019,HI,Hawaii,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2387.6,2387.6,,,2247.9,2536.1,Gender,Male,C1,T2,MD201,Crude,BOC02,GEN01,15,POINT (-157.8577494 21.30485044)
2019,CT,Connecticut,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.5,5.5,,,3.9,7.8,Race,Non-Hispanic Black,C1,T2,MD203,Crude,BOC04,RAC02,9,POINT (-72.64984095 41.56266102)
2019,ME,Maine,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.7,5.7,,,5.0,6.6,Gender,Female,C1,T1,MD103,Crude,BOC02,GEN02,23,POINT (-68.98503134 45.25422889)
2019,NY,New York,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",3298.7,3298.7,,,3259.4,3338.4,Gender,Female,C1,T2,MD201,Crude,BOC02,GEN02,36,POINT (-75.54397043 42.82700103)
2019,CO,Colorado,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.0,4.0,,,2.2,7.4,Race,Non-Hispanic Black,C1,T2,MD203,Crude,BOC04,RAC02,8,POINT (-106.1336109 38.84384076)
2019,AK,Alaska,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2538.1,2538.1,,,1365.6,4717.1,Race,Hispanic,C1,T1,MD101,Crude,BOC04,RAC04,2,POINT (-147.722059 64.84507996)
2019,LA,Louisiana,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5933.4,5933.4,,,5814.4,6054.9,Gender,Male,C1,T1,MD101,Crude,BOC02,GEN01,22,POINT (-92.44568007 31.31266064)
2019,MS,Mississippi,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.1,5.1,,,4.6,5.7,Age,75+,C1,T2,MD203,Crude,BOC03,AGE08,28,POINT (-89.53803082 32.7455101)
2019,DC,"Washington, DC",Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.8,6.8,,,4.5,10.1,Race,Non-Hispanic White,C1,T2,MD203,Crude,BOC04,RAC01,11,POINT (-77.03196113 38.89037139)
2019,VI,Virginia,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.0,6.0,,,3.9,9.2,Race,Other,C1,T2,MD203,Crude,BOC04,RAC07,51,POINT (-78.45789046 37.54268067)
2019,KY,Kentucky,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.9,4.9,,,4.5,5.4,Age,75+,C1,T2,MD203,Crude,BOC03,AGE08,21,POINT (-84.77497105 37.64597027)
2019,IA,Iowa,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",6095.0,6095.0,,,5979.6,6212.6,Age,75+,C1,T1,MD101,Crude,BOC03,AGE08,19,POINT (-93.81649056 42.46940091)
2019,OR,Oregon,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4118.7,4118.7,,,4008.8,4231.7,Age,75+,C1,T2,MD201,Crude,BOC03,AGE08,41,POINT (-120.1550313 44.56744942)
2019,OH,Ohio,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4491.3,4491.3,,,3515.4,5738.1,Race,Hispanic,C1,T1,MD101,Crude,BOC04,RAC04,39,POINT (-82.40426006 40.06021014)
2019,MS,Mississippi,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",3873.6,3873.6,,,3735.4,4016.8,Race,Non-Hispanic Black,C1,T2,MD201,Crude,BOC04,RAC02,28,POINT (-89.53803082 32.7455101)
2019,UT,Utah,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),2.4,2.4,,,0.3,17.3,Race,Hispanic,C1,T2,MD203,Crude,BOC04,RAC04,49,POINT (-111.5871306 39.36070017)
2019,LA,Louisiana,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",3840.0,3840.0,,,3768.1,3913.2,Race,Non-Hispanic White,C1,T2,MD201,Crude,BOC04,RAC01,22,POINT (-92.44568007 31.31266064)
2019,TN,Tennessee,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),1.6,1.6,,,0.2,11.3,Race,Hispanic,C1,T1,MD103,Crude,BOC04,RAC04,47,POINT (-85.77449091 35.68094058)
2019,ME,Maine,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.9,4.9,,,4.4,5.6,Race,Non-Hispanic White,C1,T2,MD203,Crude,BOC04,RAC01,23,POINT (-68.98503134 45.25422889)
2019,ME,Maryland,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5049.4,5049.4,,,4933.2,5168.3,Race,Non-Hispanic Black,C1,T1,MD101,Crude,BOC04,RAC02,24,POINT (-76.60926011 39.29058096)
2019,NC,North Carolina,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5210.4,5210.4,,,5138.5,5283.3,Age,75+,C1,T2,MD201,Crude,BOC03,AGE08,37,POINT (-79.15925046 35.46622098)
2019,HI,Hawaii,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),9.4,9.4,,,3.0,29.1,Race,Unknown,C1,T1,MD103,Crude,BOC04,RAC08,15,POINT (-157.8577494 21.30485044)
2019,KS,Kansas,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2205.5,2205.5,,,1641.3,2963.7,Race,Non-Hispanic Asian,C1,T2,MD201,Crude,BOC04,RAC03,20,POINT (-98.20078123 38.3477403)
2019,TN,Tennessee,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2734.1,2734.1,,,2403.3,3110.4,Race,Unknown,C1,T1,MD101,Crude,BOC04,RAC08,47,POINT (-85.77449091 35.68094058)
2019,TX,Texas,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),2.2,2.2,,,1.3,3.8,Race,Unknown,C1,T1,MD103,Crude,BOC04,RAC08,48,POINT (-99.42677021 31.82724041)
2019,IN,Indiana,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5783.8,5783.8,,,5693.3,5875.7,Gender,Male,C1,T1,MD101,Crude,BOC02,GEN01,18,POINT (-86.14996019 39.76691045)
2019,WY,Wyoming,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.6,4.6,,,3.8,5.5,Race,Non-Hispanic White,C1,T2,MD203,Crude,BOC04,RAC01,56,POINT (-108.1098304 43.23554134)
2019,NM,New Mexico,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4161.6,4161.6,,,3741.9,4628.3,Race,Hispanic,C1,T1,MD101,Crude,BOC04,RAC04,35,POINT (-106.240581 34.52088095)
2019,UT,Utah,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),0.0,0.0,,,0.0,0.0,Race,Unknown,C1,T1,MD103,Crude,BOC04,RAC08,49,POINT (-111.5871306 39.36070017)
2019,NM,New Mexico,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.3,4.3,,,3.7,5.0,Race,Non-Hispanic White,C1,T2,MD203,Crude,BOC04,RAC01,35,POINT (-106.240581 34.52088095)
2019,MA,Massachusetts,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),5.1,5.1,,,4.7,5.4,Gender,Male,C1,T1,MD103,Crude,BOC02,GEN01,25,POINT (-72.08269067 42.27687047)
2019,MA,Massachusetts,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.6,4.6,,,2.8,7.6,Race,Other,C1,T2,MD203,Crude,BOC04,RAC07,25,POINT (-72.08269067 42.27687047)
2019,ND,North Dakota,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",4843.9,4843.9,,,4621.5,5077.1,Age,75+,C1,T2,MD201,Crude,BOC03,AGE08,38,POINT (-100.118421 47.47531978)
2019,ME,Maine,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),Diseases of the heart (heart disease) hospitalization rate among Medicare beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2564.1,2564.1,,,1420.0,4630.0,Race,Non-Hispanic Black,C1,T2,MD201,Crude,BOC04,RAC02,23,POINT (-68.98503134 45.25422889)
2019,AR,Arkansas,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",5532.7,5532.7,,,5449.7,5616.9,Race,Non-Hispanic White,C1,T1,MD101,Crude,BOC04,RAC01,5,POINT (-92.27449074 34.74865012)
2019,NH,New Hampshire,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),6.1,6.1,,,2.0,19.0,Race,Other,C1,T1,MD103,Crude,BOC04,RAC07,33,POINT (-71.50036092 43.65595011)
2019,SD,South Dakota,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),7.1,7.1,,,1.0,50.7,Race,Non-Hispanic Black,C1,T1,MD103,Crude,BOC04,RAC02,46,POINT (-100.3735306 44.35313005)
2019,NV,Nevada,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),0.7,0.7,,,0.1,4.8,Race,Unknown,C1,T1,MD103,Crude,BOC04,RAC08,32,POINT (-117.0718406 39.49324039)
2019,DC,"Washington, DC",Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,Major cardiovascular disease hospitalization rate among Medicare Fee-For-Service beneficiaries (65+); CMS Medicare,Crude,"Rate per 100,000",2820.9,2820.9,,,1819.9,4372.4,Race,Other,C1,T1,MD101,Crude,BOC04,RAC07,11,POINT (-77.03196113 38.89037139)
2019,ND,North Dakota,Medicare,None,,None,,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),4.6,4.6,,,2.2,9.7,Race,Other,C1,T1,MD103,Crude,BOC04,RAC07,38,POINT (-100.118421 47.47531978)
2019,HI,Hawaii,Medicare,None,,None,,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among diseases of the heart (heart disease) hospitalizations, Medicare Fee-For-Service beneficiaries (65+); CMS Medicare",Crude,Percent (%),14.3,14.3,,,4.6,44.3,Race,Unknown,C1,T2,MD203,Crude,BOC04,RAC08,15,POINT (-157.8577494 21.30485044)
